generator,synth_years,ticker,mae,mse,directional_accuracy
gaussian,5.0,CBSH,0.0098638851195573,0.0001895341119961,0.5245901639344263
gaussian,5.0,GBCI,0.0135286385193467,0.0003203407395631,0.5491803278688525
gan,5.0,BAC,0.0109945908188819,0.0002060767583316,0.5573770491803278
gan,5.0,WFC,0.0137170758098363,0.0003136689774692,0.5409836065573771
gan,5.0,JPM,0.011602827347815,0.0002369982539676,0.5081967213114754
gan,5.0,C,0.0149325905367732,0.0004070102004334,0.5573770491803278
gan,5.0,HBAN,0.0133436154574155,0.0003073652624152,0.5
gan,5.0,USB,0.0107666160911321,0.000204084732104,0.5409836065573771
gan,5.0,TFC,0.0114629697054624,0.0002196912973886,0.5491803278688525
gan,5.0,KEY,0.0117293056100606,0.0002273946010973,0.5245901639344263
gan,5.0,RF,0.0119244679808616,0.0002444188285153,0.5819672131147541
gan,5.0,FITB,0.0130148772150278,0.0003064942720811,0.5081967213114754
gan,5.0,VLY,0.0123767284676432,0.0002725938975345,0.5327868852459017
gan,5.0,FHN,0.0112963654100894,0.0002328921837033,0.5245901639344263
gan,5.0,PNC,0.0107739558443427,0.0002033871860476,0.5081967213114754
gan,5.0,WAFD,0.0103116175159811,0.0002398729557171,0.4590163934426229
gan,5.0,FNB,0.0113119604066014,0.0002389371511526,0.5163934426229508
gan,5.0,FULT,0.0126337734982371,0.000278468534816,0.5409836065573771
gan,5.0,ASB,0.0121404072269797,0.0002529666817281,0.5245901639344263
gan,5.0,WBS,0.0094832759350538,0.0001943477109307,0.5081967213114754
gan,5.0,MTB,0.0107822073623538,0.000189026875887,0.5327868852459017
gan,5.0,ZION,0.0124459499493241,0.0002842414251063,0.5737704918032787
gan,5.0,BOH,0.0117346029728651,0.0002370177244301,0.4754098360655737
gan,5.0,UBSI,0.0099740885198116,0.0001934970205184,0.5081967213114754
gan,5.0,CVBF,0.0119104720652103,0.0002392140449956,0.4754098360655737
gan,5.0,CBSH,0.0098643517121672,0.0001894911692943,0.5245901639344263
gan,5.0,GBCI,0.0135312173515558,0.0003203888772986,0.5491803278688525
gan,1.0,BAC,0.0109949382022023,0.0002060708065982,0.5573770491803278
gan,1.0,WFC,0.0137108052149415,0.0003149089170619,0.5409836065573771
gan,1.0,JPM,0.0116188814863562,0.0002383029204793,0.5081967213114754
gan,1.0,C,0.0148984063416719,0.0004061382496729,0.5573770491803278
gan,1.0,HBAN,0.013342753984034,0.0003066297795157,0.4836065573770491
gan,1.0,USB,0.0107987271621823,0.0002046267036348,0.5409836065573771
gan,1.0,TFC,0.0114529645070433,0.000219784269575,0.5491803278688525
gan,1.0,KEY,0.0117202149704098,0.0002271189296152,0.5245901639344263
gan,1.0,RF,0.0119398841634392,0.0002444244746584,0.5819672131147541
gan,1.0,FITB,0.0130113130435347,0.0003062055329792,0.5081967213114754
gan,1.0,VLY,0.0124541521072387,0.0002757330948952,0.4508196721311475
gan,1.0,FHN,0.0113013936206698,0.0002329570706933,0.5245901639344263
gan,1.0,PNC,0.0107739549130201,0.0002032090123975,0.5081967213114754
gan,1.0,WAFD,0.0103724719956517,0.00024155266874,0.4590163934426229
gan,1.0,FNB,0.0113020502030849,0.000238995795371,0.5163934426229508
gan,1.0,FULT,0.0126163521781563,0.0002779040951281,0.5409836065573771
gan,1.0,ASB,0.0121545828878879,0.0002532270445954,0.4590163934426229
