family,sigma,relative,mmd_mean,wasserstein_mean_mean,frobenius_corr_mean,frac_valida_mean,std_ratio_mean_mean,mmd_std,seconds,shrinkage,n_iters,grid_size,noise_dist,df,shrinkage_alpha,shrinkage_target,marginal,rotation,latent_dim,epochs,batch_size,gen_hidden,disc_hidden,learning_rate,d_steps_per_g
noise,0.0066,False,0.0420917750156971,0.2361188880692541,0.4310272239772552,1.0,1.2949025558826657,,0.2,,,,student_t,8.0,,,,,,,,,,,
gaussian,,,0.0053189897922445,0.0393547458536332,0.559043346632924,1.0,1.094292556931462,,0.3,True,,,,,0.1535,diagonal,rank_gauss,,,,,,,,
noise,0.16348,False,0.3815689766207708,10.788886784952805,1.381808942376363,1.0,14.694586598536294,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0092255137530961,0.0393483839140176,0.912424255494809,1.0,1.0936669120003784,,0.3,True,,,,,0.47895,identity,rank_gauss,,,,,,,,
noise,0.01188,True,0.0,0.0282839249096256,0.3229755720147428,1.0,1.0630535923690796,,0.2,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.0605969311825037,0.279510978659707,0.4148247738623882,1.0,1.0952463298192103,,0.2,False,,,,,0.03229,identity,gaussian,,,,,,,,
noise,0.47475,False,0.3814419758863726,31.89200667508268,1.3899435276643528,1.0,42.109552330421366,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.1248201106236231,0.4482181436740074,0.6936964002247261,1.0,1.3085029090811446,,0.2,True,,,,,0.35603,identity,gaussian,,,,,,,,
noise,0.28921,True,0.0020213621260402,0.0606098651949828,0.3346737960711199,1.0,1.1044464758586643,,0.2,,,,student_t,3.0,,,,,,,,,,,
gaussian,,,0.0145042770564547,0.0389558679858962,1.321072239465189,1.0,1.091548190608094,,0.3,False,,,,,0.90406,identity,rank_gauss,,,,,,,,
noise,0.03136,True,0.0,0.0280987505527489,0.321765878134323,1.0,1.0634614840783858,,0.2,,,,student_t,8.0,,,,,,,,,,,
noise,0.01314,False,0.136242174969952,0.5606437672202109,0.7317618536146325,1.0,1.7318358116387984,,0.2,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.0612863608393635,0.2603367614345516,0.4999112215939311,1.0,1.0664580976480973,,0.2,False,,,,,0.236,diagonal,gaussian,,,,,,,,
noise,0.06132,True,0.000165638816501,0.0290884259646266,0.3238793121033769,1.0,1.06551038534606,,0.2,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.0949169351780103,0.3476531069671867,0.4906459081338563,1.0,1.1834270182786402,,0.2,True,,,,,0.14575,identity,gaussian,,,,,,,,
noise,0.00847,True,0.0001966079940347,0.0282533964606134,0.3229069117249566,1.0,1.0629844713098164,,0.2,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.0650989763740287,0.2593936016326277,0.9769413672330935,1.0,1.065519536357463,,0.2,True,,,,,0.67698,diagonal,gaussian,,,,,,,,
noise,0.35852,False,0.3825363306241816,19.06336002206967,1.403043215356947,1.0,31.86853001415969,,0.3,,,,student_t,3.0,,,,,,,,,,,
gaussian,,,0.0088549037616662,0.0393765564735903,0.8673032027452314,1.0,1.09394895511099,,0.3,True,,,,,0.43514,diagonal,rank_gauss,,,,,,,,
noise,0.0306,False,0.3415187757514012,1.8014992353201011,1.1457949175180275,1.0,3.123878399639091,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0078427519449112,0.0393206179861462,0.5094337103612856,1.0,1.0946129536692193,,0.3,True,,,,,0.10549,identity,rank_gauss,,,,,,,,
noise,0.40923,False,0.3812931947022133,27.44942123670445,1.3896329304323911,1.0,36.33601349839171,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0995594733208043,0.3939745406144311,0.5795603660199758,1.0,1.2414491798173684,,0.2,False,,,,,0.2372,identity,gaussian,,,,,,,,
noise,0.11781,True,0.00023278610677,0.0322497882332859,0.3251698314471452,1.0,1.07161690170924,,0.2,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.0076968220429953,0.0393509517282772,0.5836128219091492,1.0,1.0939253780083351,,0.3,True,,,,,0.17594,diagonal,rank_gauss,,,,,,,,
noise,0.02129,True,0.0,0.0282062054166122,0.3220635719619295,1.0,1.0631276245591963,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0713051985888689,0.2591824082088119,1.3566497336878174,1.0,1.0648041423832018,,0.2,False,,,,,0.95633,diagonal,gaussian,,,,,,,,
noise,0.12959,True,2.8506422230178963e-05,0.0326674593942921,0.319263910513733,1.0,1.072344536393872,,0.2,,,,student_t,8.0,,,,,,,,,,,
gaussian,,,0.0068287926020697,0.0393551839124759,0.7017359097150245,1.0,1.0935197249093356,,0.3,True,,,,,0.28142,diagonal,rank_gauss,,,,,,,,
noise,0.0199,True,0.0,0.0282019871074165,0.3221085539238077,1.0,1.0630953271194945,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.016333658145911,0.0391428993244955,1.215618517892867,1.0,1.0925219801796635,,0.3,False,,,,,0.78824,identity,rank_gauss,,,,,,,,
noise,0.16505,False,0.3815596510142305,10.895278928540332,1.3819973494630948,1.0,14.832640850182877,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.1904311765491801,0.6431395898347557,1.2554285971732415,1.0,1.5164964200514195,,0.2,False,,,,,0.8797,identity,gaussian,,,,,,,,
noise,0.02272,True,0.0,0.0282092572033423,0.3220171110127368,1.0,1.063163096526944,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0112101313273539,0.0391093961264923,1.2445917565259277,1.0,1.092282836436273,,0.3,True,,,,,0.81977,identity,rank_gauss,,,,,,,,
noise,0.00655,False,0.049329422321618,0.24256103668775,0.4301222445567764,1.0,1.290385912642127,,0.2,,,,normal,0.0,,,,,,,,,,,
noise,0.27333,True,0.0016126748059738,0.0660979629201923,0.3273015270210169,1.0,1.1037212686222886,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.013190696363891,0.0391449208394511,1.214345251489945,1.0,1.092538359374298,,0.3,False,,,,,0.78686,identity,rank_gauss,,,,,,,,
noise,0.21974,True,0.0,0.0505700480277769,0.3209610968482381,1.0,1.0894848235349228,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.066277677218542,0.2592795756432507,1.0447529374344318,1.0,1.0653864784145968,,0.2,True,,,,,0.73155,diagonal,gaussian,,,,,,,,
noise,0.06804,True,0.0,0.0287071642649772,0.322085808206444,1.0,1.065086817423024,,0.2,,,,student_t,3.0,,,,,,,,,,,
gaussian,,,0.0073542615763174,0.0393541169191548,0.5551287956604068,1.0,1.0943238640286173,,0.3,False,,,,,0.14979,identity,rank_gauss,,,,,,,,
noise,0.3554,False,0.3820311633149489,23.799497028914725,1.389205414822411,1.0,31.59311200180325,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0137702072801356,0.0388770879945786,1.3536699719254626,1.0,1.091303224478556,,0.3,True,,,,,0.9403,diagonal,rank_gauss,,,,,,,,
noise,0.01262,True,0.0001695505044913,0.0282904046675709,0.3229903079705865,1.0,1.0630703046783048,,0.2,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.0544831663803195,0.2603172286678006,0.5096702336009493,1.0,1.0664394514774047,,0.2,True,,,,,0.24822,diagonal,gaussian,,,,,,,,
noise,0.01115,True,0.0,0.0281664355382791,0.3229958790305185,1.0,1.0630361661473913,,0.2,,,,student_t,10.0,,,,,,,,,,,
gaussian,,,0.1898330510531621,0.6462306537320218,1.264518359653501,1.0,1.5191125574748086,,0.2,False,,,,,0.88806,identity,gaussian,,,,,,,,
noise,0.08127,True,0.0,0.0293410674507713,0.3200658067807297,1.0,1.0665660485741817,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.1358862093063424,0.4744580320171569,0.7619820978867,1.0,1.3396819771075992,,0.2,True,,,,,0.41979,identity,gaussian,,,,,,,,
noise,0.00614,True,0.0,0.0281739016349596,0.3228780080958291,1.0,1.0629440160464554,,0.2,,,,student_t,10.0,,,,,,,,,,,
gaussian,,,0.0089638465079541,0.0392820076932393,1.033763384536699,1.0,1.0930321328337174,,0.3,False,,,,,0.59801,identity,rank_gauss,,,,,,,,
noise,0.01918,True,8.106833442711459e-05,0.0282000430591348,0.3221317827396642,1.0,1.063079443374229,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0143936746682556,0.0387814228473499,1.400632768112962,1.0,1.091039072655513,,0.3,False,,,,,0.99308,identity,rank_gauss,,,,,,,,
noise,0.01122,True,0.0,0.0281795109205091,0.3226248962220888,1.0,1.062900472646087,,0.2,,,,student_t,3.0,,,,,,,,,,,
gaussian,,,0.0573214836785124,0.2603669031062103,0.4756201554967302,1.0,1.0665019915433391,,0.2,True,,,,,0.20317,diagonal,gaussian,,,,,,,,
noise,0.03235,True,0.0,0.0282064980753721,0.3224428466303968,1.0,1.063311370951606,,0.2,,,,student_t,3.0,,,,,,,,,,,
gaussian,,,0.0069765404159998,0.0392789873827758,0.4298991153925586,1.0,1.0954264267325349,,0.3,True,,,,,0.02677,diagonal,rank_gauss,,,,,,,,
noise,0.05898,True,5.140434575889863e-05,0.029026603688412,0.323837442691473,1.0,1.0653328878221884,,0.2,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.145631289069314,0.4815547445178717,0.7810398207918097,1.0,1.3479826555461565,,0.2,False,,,,,0.43753,identity,gaussian,,,,,,,,
noise,0.00515,True,0.0,0.0281848273648182,0.3225738868890976,1.0,1.0628851853371473,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0560910284476574,0.2604231703037599,0.4221626740560648,1.0,1.0665989252939134,,0.2,True,,,,,0.10067,diagonal,gaussian,,,,,,,,
noise,0.15973,True,0.0,0.0370947128580648,0.3234770475955545,1.0,1.0766049754371745,,0.3,,,,student_t,5.0,,,,,,,,,,,
gaussian,,,0.0626643709080007,0.2597190599891479,0.7945307020553104,1.0,1.06589178449825,,0.2,True,,,,,0.52522,diagonal,gaussian,,,,,,,,
noise,0.00976,True,0.0,0.0281769927678131,0.3226400249045011,1.0,1.062888133795561,,0.3,,,,student_t,3.0,,,,,,,,,,,
gaussian,,,0.0154380590641748,0.038970581215836,1.3119661453307483,1.0,1.0915626951281985,,0.4,False,,,,,0.89388,identity,rank_gauss,,,,,,,,
noise,0.36694,True,0.0056345244098567,0.0938799056408749,0.3611971491629991,1.0,1.133123327460948,,0.3,,,,student_t,5.0,,,,,,,,,,,
gaussian,,,0.161656153173258,0.539528696919502,0.9449635484241304,1.0,1.4137146523798534,,0.3,False,,,,,0.59027,identity,gaussian,,,,,,,,
noise,0.04017,True,0.0,0.0282694926224717,0.3223673966216707,1.0,1.063584256735366,,0.3,,,,student_t,3.0,,,,,,,,,,,
gaussian,,,0.0547620813482181,0.2603916602395053,0.4556753356856606,1.0,1.0665376868130203,,0.2,False,,,,,0.17235,diagonal,gaussian,,,,,,,,
noise,0.00851,True,0.0,0.02818108541706,0.3224699184467348,1.0,1.062911737432083,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.1472311870001764,0.5020162785938045,0.8374086551653225,1.0,1.3716563882878745,,0.2,True,,,,,0.48999,identity,gaussian,,,,,,,,
noise,0.13507,True,0.0007204992294564,0.0336749296391025,0.3187930424717821,1.0,1.0730242985421743,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0110122109682893,0.0391216954477785,1.2402608485910382,1.0,1.0923492986510976,,0.3,True,,,,,0.81502,identity,rank_gauss,,,,,,,,
noise,0.05332,True,0.0,0.0282031471566104,0.3210695230313547,1.0,1.064525871384118,,0.2,,,,student_t,8.0,,,,,,,,,,,
gaussian,,,0.0121088618304345,0.0392834040248379,1.0366537465631476,1.0,1.0930477232091018,,0.3,False,,,,,0.60095,diagonal,rank_gauss,,,,,,,,
noise,0.01761,False,0.2236081960371502,0.8526461235054938,0.8904087137721992,1.0,2.0794534144522268,,0.2,,,,student_t,5.0,,,,,,,,,,,
gaussian,,,0.0086643041794661,0.0393425664505149,0.6446492476641666,1.0,1.0934351791960526,,0.3,True,,,,,0.2308,identity,rank_gauss,,,,,,,,
noise,0.09488,False,0.3759018504460101,4.833856908046217,1.3720946088447483,1.0,8.620256740065914,,0.2,,,,student_t,3.0,,,,,,,,,,,
gaussian,,,0.0614420651192094,0.2599269821088727,0.6841189904079366,1.0,1.0661268064585336,,0.2,True,,,,,0.42754,diagonal,gaussian,,,,,,,,
noise,0.04648,True,0.0,0.0287459623775613,0.3236164892484543,1.0,1.0644875543534646,,0.2,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.1390575956629445,0.4695075230042546,0.7488273942454705,1.0,1.333857729006922,,0.2,True,,,,,0.40754,identity,gaussian,,,,,,,,
noise,0.1213,False,0.3815923078064396,7.93121354265197,1.3735821696578565,1.0,10.988894061728804,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0611017238283497,0.2597714001894574,0.4142699875484037,1.0,1.0645188725901351,,0.2,False,,,,,0.07185,diagonal,gaussian,,,,,,,,
noise,0.05977,True,0.0,0.0286245063044334,0.3207735438610292,1.0,1.0648748434634367,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0676060290789223,0.2921041728220755,0.4228355965064995,1.0,1.112056543582198,,0.2,False,,,,,0.05158,identity,gaussian,,,,,,,,
noise,0.11708,True,0.0,0.0310551869532306,0.3218081666276551,1.0,1.0697034501927676,,0.2,,,,student_t,3.0,,,,,,,,,,,
gaussian,,,0.1806998501670639,0.6133594307739358,1.1678733165733872,1.0,1.4901531478119403,,0.2,False,,,,,0.79858,identity,gaussian,,,,,,,,
noise,0.09902,True,0.0,0.030295438140001,0.3195367385227464,1.0,1.068346489404175,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.1007640264797666,0.3748555860580681,0.5398903100631761,1.0,1.217622175766022,,0.2,False,,,,,0.19801,identity,gaussian,,,,,,,,
noise,0.01637,True,0.0,0.0281928149067885,0.3222219607007632,1.0,1.0630229760917078,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0118893955950915,0.0391980258485571,1.1582473859090805,1.0,1.092742447410491,,0.3,False,,,,,0.72686,diagonal,rank_gauss,,,,,,,,
noise,0.37103,True,0.0058432558232168,0.1029643923117993,0.3530188096943049,1.0,1.136670361971384,,0.2,,,,normal,0.0,,,,,,,,,,,
noise,0.09222,True,0.0,0.0298767258207366,0.3197308610780522,1.0,1.067623457022934,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.006998699102894,0.0393532037659992,0.5979063541009169,1.0,1.093784573223618,,0.3,True,,,,,0.18875,identity,rank_gauss,,,,,,,,
noise,0.21871,True,0.0020003292254875,0.0449234137080348,0.3252922387069253,1.0,1.0868850726190848,,0.2,,,,student_t,3.0,,,,,,,,,,,
gaussian,,,0.0118327903831084,0.0391409157500092,1.2164014271029708,1.0,1.092512005478446,,0.3,True,,,,,0.78908,diagonal,rank_gauss,,,,,,,,
noise,0.05714,False,0.3672182066976986,3.1602584453706952,1.314825271020994,1.0,5.428600104385568,,0.2,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.0563482053473421,0.2601974378178752,0.5655043094531134,1.0,1.0663478702488614,,0.2,False,,,,,0.31158,diagonal,gaussian,,,,,,,,
noise,0.2107,False,0.3811792906349056,13.526165805681424,1.4120734438266271,1.0,19.037396759596557,,0.3,,,,student_t,8.0,,,,,,,,,,,
noise,0.06653,False,0.376679273541811,4.076141619092068,1.3510547416621188,1.0,6.253274989990202,,0.2,,,,student_t,8.0,,,,,,,,,,,
gaussian,,,0.0586621382053967,0.2599599418151216,0.6697994159931275,1.0,1.0661552727346653,,0.2,True,,,,,0.41433,diagonal,gaussian,,,,,,,,
noise,0.38521,True,0.0045554243452713,0.0874844494955532,0.360905796642589,1.0,1.135008376850537,,0.2,,,,student_t,3.0,,,,,,,,,,,
gaussian,,,0.0111263972574582,0.0392733558361976,1.0461021227198704,1.0,1.0930317379272283,,0.3,True,,,,,0.61051,diagonal,rank_gauss,,,,,,,,
noise,0.01125,True,0.0,0.0281795573583313,0.322624581207403,1.0,1.0629007520026992,,0.2,,,,student_t,3.0,,,,,,,,,,,
gaussian,,,0.0949088180769639,0.3678820690618008,0.5263970902936885,1.0,1.208881966156731,,0.2,False,,,,,0.18421,identity,gaussian,,,,,,,,
noise,0.08347,True,5.2998177546226266e-05,0.0293470817297699,0.3224665102078697,1.0,1.0665600100828652,,0.2,,,,student_t,5.0,,,,,,,,,,,
gaussian,,,0.0720975434008493,0.2596642443529127,0.8319996150486207,1.0,1.0658209530979428,,0.3,True,,,,,0.55715,diagonal,gaussian,,,,,,,,
noise,0.05488,True,0.0,0.0285280239589038,0.3209390856074203,1.0,1.0645616032380891,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.163940007749326,0.5567547787392707,0.9960844191978738,1.0,1.432446218180834,,0.2,False,,,,,0.63801,identity,gaussian,,,,,,,,
noise,0.36908,True,0.0035958823930727,0.0825633029917628,0.3553542523985758,1.0,1.1293639882641835,,0.2,,,,student_t,3.0,,,,,,,,,,,
gaussian,,,0.0065478950546976,0.0393765893921896,0.7662264447644206,1.0,1.0936137323587478,,0.3,True,,,,,0.34059,diagonal,rank_gauss,,,,,,,,
noise,0.02662,True,0.0,0.0281780540109942,0.32334841818786,1.0,1.0634956556452138,,0.2,,,,student_t,10.0,,,,,,,,,,,
gaussian,,,0.0599141651910264,0.2598723539191177,0.7103572401078473,1.0,1.0660706862463332,,0.3,False,,,,,0.45137,diagonal,gaussian,,,,,,,,
noise,0.04132,False,0.3642324240961632,2.5221238605052534,1.2413583104793444,1.0,4.027417735642725,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.063745535925192,0.2603404129855794,0.4978442569420043,1.0,1.0664620789363963,,0.2,False,,,,,0.23335,diagonal,gaussian,,,,,,,,
noise,0.01848,False,0.2607647501173727,0.9926920988020528,0.9137628531369768,1.0,2.1401402466010477,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0092783858184197,0.03910984912751,1.2444273931424836,1.0,1.0922852307978563,,0.3,False,,,,,0.81959,identity,rank_gauss,,,,,,,,
noise,0.00749,False,0.0558274576932897,0.2841009434458662,0.4722536955461762,1.0,1.348724728339502,,0.2,,,,student_t,8.0,,,,,,,,,,,
noise,0.07576,False,0.3788439826442233,4.847824024098346,1.3442657890342855,1.0,7.003010598000098,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0590373236799481,0.2602647970341848,0.5332870677597753,1.0,1.0663965422940265,,0.2,True,,,,,0.27616,diagonal,gaussian,,,,,,,,
noise,0.01234,False,0.146384930849753,0.5395622654804365,0.6994467935793903,1.0,1.6779943401205455,,0.2,,,,student_t,5.0,,,,,,,,,,,
gaussian,,,0.0663887929594774,0.2593129380163586,1.1564631914564143,1.0,1.0646443590460468,,0.2,False,,,,,0.80121,diagonal,gaussian,,,,,,,,
noise,0.00508,False,0.0196689526339947,0.1601539774133126,0.3702563038953522,1.0,1.2110405453187916,,0.3,,,,student_t,8.0,,,,,,,,,,,
noise,0.2218,False,0.3812968287733284,11.681014694673996,1.3994357494198268,1.0,19.797856484740088,,0.3,,,,student_t,3.0,,,,,,,,,,,
gaussian,,,0.0054496660220454,0.0393532936521394,0.5880124465504641,1.0,1.0938718294739616,,0.3,True,,,,,0.17985,identity,rank_gauss,,,,,,,,
noise,0.0102,True,0.0,0.0281807473205686,0.3224171568673327,1.0,1.062929846957109,,0.3,,,,normal,0.0,,,,,,,,,,,
noise,0.01237,True,0.0,0.028184014570674,0.3223489596066375,1.0,1.0629577659537752,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.010125492582666,0.0393779637528869,0.8617603097031696,1.0,1.093971791075955,,0.3,True,,,,,0.4298,identity,rank_gauss,,,,,,,,
noise,0.01676,False,0.2461065452221265,0.8794900044367278,0.8619994805204518,1.0,2.006642200636255,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0122595776964398,0.0390958662025404,1.2502966092592207,1.0,1.092191197791589,,0.3,True,,,,,0.826,identity,rank_gauss,,,,,,,,
noise,0.02613,False,0.3206773006036181,1.5019966138043277,1.0818708709186715,1.0,2.7545397623455017,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0058487609845537,0.0393577590762106,0.5734019553268517,1.0,1.0940995915466816,,0.3,True,,,,,0.16668,identity,rank_gauss,,,,,,,,
noise,0.06159,False,0.3742965496184331,3.7530961074744367,1.3404896828212454,1.0,5.820015209675455,,0.3,,,,student_t,8.0,,,,,,,,,,,
gaussian,,,0.1943269155387618,0.681350214149625,1.3677702157227256,1.0,1.547253349333019,,0.2,False,,,,,0.98199,identity,gaussian,,,,,,,,
noise,0.06617,False,0.378225900131141,4.199297113266217,1.329589841729618,1.0,6.168560906347976,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0550281627692433,0.260431531404717,0.4187168930715235,1.0,1.0666072667971656,,0.2,False,,,,,0.08929,diagonal,gaussian,,,,,,,,
noise,0.47807,False,0.3814460220303616,32.11711993672488,1.3899558010763151,1.0,42.40212164008775,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.1752821763416335,0.6101191612590247,1.1581007559973655,1.0,1.4870839492875678,,0.2,True,,,,,0.78947,identity,gaussian,,,,,,,,
noise,0.35182,True,0.0035825300017149,0.0774980047506525,0.3499308069260716,1.0,1.1235501022862684,,0.3,,,,student_t,3.0,,,,,,,,,,,
gaussian,,,0.0771231590892039,0.3252570822337916,0.4575211064683955,1.0,1.154998526614722,,0.2,True,,,,,0.10585,identity,gaussian,,,,,,,,
noise,0.11555,False,0.381416126060823,7.364742166281353,1.3800580809491727,1.0,10.575952456024076,,0.3,,,,student_t,10.0,,,,,,,,,,,
noise,0.16479,True,0.0006321067312264,0.0379091047926452,0.3236719723742395,1.0,1.077491275858579,,0.3,,,,student_t,5.0,,,,,,,,,,,
gaussian,,,0.1647249086093293,0.5230527406330563,0.8972342070466809,1.0,1.3955167727018707,,0.2,True,,,,,0.54574,identity,gaussian,,,,,,,,
noise,0.03358,True,0.0,0.0285252394517136,0.323386610411002,1.0,1.0637971250992972,,0.2,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.0518694082505192,0.2597352528878937,0.4088638737050171,1.0,1.064606882985582,,0.2,False,,,,,0.00433,diagonal,gaussian,,,,,,,,
noise,0.08506,True,0.0001611126761436,0.0295121691271179,0.31994719904067,1.0,1.066917094778916,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.057076778319154,0.2601234913048532,0.6027046405690852,1.0,1.0662848631204085,,0.2,True,,,,,0.34988,diagonal,gaussian,,,,,,,,
noise,0.05139,True,0.000129881233231,0.0284639603677123,0.3210575266741157,1.0,1.0643542585830774,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0104668212621431,0.0390127432426812,1.28961189006662,1.0,1.091717677979252,,0.3,False,,,,,0.86906,identity,rank_gauss,,,,,,,,
noise,0.0116,False,0.148399998191723,0.5457961625278368,0.6662623029617624,1.0,1.622809102802081,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0084119542571275,0.0393450235494038,0.6105726634546084,1.0,1.0936548009210862,,0.3,True,,,,,0.20038,diagonal,rank_gauss,,,,,,,,
noise,0.16921,False,0.3836745671777003,10.916979474075603,1.3928448025389,1.0,15.333994272390916,,0.3,,,,student_t,10.0,,,,,,,,,,,
gaussian,,,0.0074144818673448,0.0393501173389791,0.7473450307309314,1.0,1.0935021855290317,,0.3,True,,,,,0.32322,diagonal,rank_gauss,,,,,,,,
noise,0.04629,False,0.3663869687496762,2.8568915918688047,1.2687602540104814,1.0,4.451837652644917,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0089972842066893,0.0392287921577128,1.0918514292847377,1.0,1.0927805714464411,,0.3,False,,,,,0.65737,identity,rank_gauss,,,,,,,,
noise,0.03409,False,0.3448628793409848,1.9596305464007175,1.1986856018526888,1.0,3.4386855257400923,,0.2,,,,student_t,8.0,,,,,,,,,,,
gaussian,,,0.0527771000872637,0.2597341682987173,0.4090790518580885,1.0,1.0646101516816366,,0.2,True,,,,,0.00188,diagonal,gaussian,,,,,,,,
noise,0.10686,True,0.0001222063762932,0.0308528641353337,0.3193297354464561,1.0,1.0692430636048786,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0694709439259801,0.2592076136365867,1.300643205601734,1.0,1.0647535472903145,,0.2,True,,,,,0.91311,diagonal,gaussian,,,,,,,,
noise,0.01231,False,0.1646999727745347,0.5909156352011412,0.6969472339740249,1.0,1.6737212751051609,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0053767534382433,0.0392990631875986,0.4583224642400751,1.0,1.0952134083512417,,0.3,False,,,,,0.05638,diagonal,rank_gauss,,,,,,,,
